tweet_id,sentiment
1212935385694777352,negative
1214977842561372162,positive
1213015736324636673,negative
1216364356675493888,neutral
1216260399525482496,positive
1212955272299393025,negative
1216268107339223040,neutral
1213184175941079040,neutral
1212830230508904452,neutral
1213235549445726213,negative
1201357873646833664,negative
1200918007192674309,positive
1213987205812805632,positive
1213080495149453312,negative
1201005447798493184,neutral
1214062792321511425,positive
1212839943548084235,neutral
1216742145400492033,negative
1213292054660493312,negative
1213041463510089728,neutral
1213902420805373964,neutral
1214221810482532353,neutral
1212868304404135936,neutral
1201166268193263620,neutral
1212272662887772160,neutral
1213032801110499329,neutral
1213232549801209862,neutral
1212216878308954113,negative
1214988736896917504,mixed
1213292849732694017,neutral
1212717097874313217,neutral
1222921903071027203,neutral
1202972769165729799,positive
1214136886937243648,negative
1214132640674144258,neutral
1214024544610111488,negative
1214092104378568705,positive
1213843087014973440,positive
1212223196952514561,negative
1215896214249623553,negative
1216268743602397185,neutral
1214061615617912832,negative
1223054960331497473,negative
1217373345345347584,mixed
1212377440078700550,neutral
1212878782987718657,mixed
1212823611645612034,positive
1213246648924753927,negative
1201524163271200769,neutral
1223022906034225156,negative
1201032747218653184,negative
1201218825611558913,positive
1212997637735145472,negative
1212504987840000001,neutral
1212837907465154561,neutral
1214111591626690561,neutral
1213054989154865152,negative
1214066936180551680,neutral
1212178402721091589,negative
1206943593593790466,neutral
1212783441764376578,negative
1212481214273204224,neutral
1214202613790597120,neutral
1212511301248770048,neutral
1214189278147813376,positive
1212709257583325184,positive
1201422415718494209,negative
1213871713370415108,neutral
1201188587481337856,negative
1201217135294517253,mixed
1213133895820103680,neutral
1212478891379609600,neutral
1212708062840205312,neutral
1213987939518177280,positive
1215933579894587392,neutral
1213111183022186496,positive
1200957218977435648,negative
1213175210662187009,negative
1214026888613634048,neutral
1212216395951419392,neutral
1212758865210740738,mixed
1213068866852511744,positive
1213150247104503811,neutral
1212744923860152320,neutral
1216482989502271488,neutral
1213043691620831233,positive
1216338924173393921,neutral
1201194827305623553,positive
1213674416460222465,neutral
1212164403157561346,neutral
1212838709088919567,neutral
1214788054294188032,neutral
1212414001356754951,neutral
1212481520960757760,neutral
1212383953606320128,neutral
1212928502699298816,positive
1201006033226911749,neutral
1216705196857929728,mixed
1212573086660415488,neutral
1212872260245168128,negative
1212955041990090753,neutral
1214852772669149185,negative
1201013867897401344,mixed
1201172823328350208,positive
1215366396311494658,neutral
1215333874638761984,mixed
1214067905937203203,mixed
1212251417194434560,neutral
1201166559168720897,positive
1212279311475961857,negative
1213062995150028802,positive
1216268064322392064,negative
1213772973766782981,negative
1212459076694790145,negative
1213239563340132352,positive
1213740201199251456,positive
1201131805346275333,negative
1201397203895562241,mixed
1212793771559194626,neutral
1212474085328015360,neutral
1213055891655872512,neutral
1213935233885769730,positive
1213038315638841345,positive
1214107478776004610,neutral
1213177810782691331,negative
1212382962546819072,neutral
1213313202836123654,neutral
1214972107911811073,mixed
1212377799476043777,neutral
1201239225640861696,positive
1222758472640552960,positive
1212474531568345091,neutral
1216104794294755329,neutral
1214094269029507073,mixed
1212914983404589056,negative
1213850333723660288,negative
1212471075021479937,positive
1212261887322275841,negative
1212276044755087361,mixed
1212968120702382080,neutral
1213831689488781312,positive
1212524405194137606,negative
1201401746393837568,negative
1212760872503926784,neutral
1216643179732242433,neutral
1212898541347262464,neutral
1212294512258797569,negative
1201395173554638848,neutral
1212269003466518528,neutral
1215983825462972418,neutral
1202792195507376129,negative
1214100660192333827,neutral
1214012774784757762,neutral
1201525130083606528,neutral
1212828758043967488,negative
1216635668669046784,neutral
1213167838459940864,neutral
1212316871556513792,neutral
1216012387926650881,mixed
1201413642849325056,positive
1216628734658256896,positive
1213839593696575488,positive
1201387473588359168,positive
1222915184177700869,mixed
1212291714708385793,neutral
1212530050517614594,neutral
1201569633549074432,positive
1212253479860760576,mixed
1214114883601682432,negative
1213027345445117952,neutral
1202451038407671808,positive
1214218155498729476,neutral
1212484103196598272,neutral
1201214219355672577,positive
1213025561691508737,negative
1213289648254017536,neutral
1214989112748466177,neutral
1213233609185878021,neutral
1212430348602281986,neutral
1213075621951234048,neutral
1216354174306340864,neutral
1212322883185397761,positive
1214095644744462336,neutral
1201160945151684611,positive
1212477876785729536,neutral
1201176231397543937,neutral
1216632802654990336,positive
1213228426020167680,neutral
1201448330116636673,negative
1212298751831924736,negative
1201170663714775042,positive
1201017544636870662,positive
1201222941343698946,neutral
1212462830164856833,neutral
1201371114427076608,neutral
1213116024205271042,negative
1213891063028633603,neutral
1214184938892931072,mixed
1213931228442873862,neutral
1214249215896850433,neutral
1214755138533023744,negative
1214107654190178304,positive
1201168017830416385,neutral
1214227317645619200,negative
1212282727644508161,neutral
1212159646741520385,neutral
1213166483410423809,positive
1212304055403454466,neutral
1213996385579732994,neutral
1212887666246721536,negative
1212746611476045824,neutral
1212771924276891648,negative
1201139407123812352,positive
1213832614601207811,neutral
1201134725496279041,positive
1201426394833674242,neutral
1214132594704449536,negative
1216060424711495683,neutral
1212760089519673344,neutral
1212345879413346304,neutral
1201457585397882880,neutral
1212260865023643648,neutral
1213052314912743425,neutral
1212972661166477312,neutral
1212906330966482944,neutral
1215998888311762945,mixed
1213161957139845121,neutral
1201080843927728130,positive
1214704298107580419,neutral
1212217229426806785,neutral
1213023508466405378,neutral
1212196768219324416,neutral
1212466002014998528,negative
1212760580047753217,neutral
1213115734181761026,neutral
1209580405042634753,neutral
1212462917456662528,negative
1212832022131023876,positive
1213892278579798016,neutral
1213824637932593153,positive
1213038843982692352,neutral
1213817469397348352,neutral
1212301323141603328,positive
1214688322494185472,negative
1201201519493820418,negative
1216314218103918593,positive
1210029539021094912,positive
1213323530894528512,negative
1213102646330040322,positive
1201009139062886400,neutral
1223055398451720192,neutral
1212802209622188032,neutral
1201518201873543168,neutral
1204130344158597122,negative
1215906204481990656,neutral
1213982200250740736,mixed
1212416709094760448,neutral
1213798215415468033,positive
1213155025385639943,neutral
1213194159659585536,neutral
1216390910474194944,neutral
1213728294471917569,positive
1201243944216137731,mixed
1203096715022213125,negative
1201259153060057088,mixed
1212954788251553792,negative
1213060308924805122,neutral
1212483674425430016,mixed
1212840059206021120,neutral
1212735443009261574,neutral
1213917546493202434,positive
1213091002321440769,neutral
1201108191834202113,positive
1212888650016591873,negative
1213300990327316480,neutral
1201076233234194432,positive
1212445231922200576,neutral
1214781051970543616,positive
1213217797947482112,positive
1216744544223531010,negative
1212726870808113154,neutral
1216637823467630592,neutral
1214781271395753984,neutral
1212959141058113536,neutral
1213972519281156097,neutral
1212830496213725185,mixed
1212446935774306304,neutral
1214029084726104064,negative
1216636032092819456,neutral
1213076564243554305,neutral
1214744217760813056,neutral
1215300582010998784,neutral
1215369475975000065,positive
1214229020491108352,positive
1213019684649361409,negative
1212377529878749185,neutral
1212826276186279937,neutral
1207091850038972420,neutral
1214705041132720129,neutral
1212851821489905664,positive
1212350420670124033,neutral
1216566748910116865,neutral
1212937356912799745,neutral
1217433542076051457,neutral
1216074863636549633,neutral
1213148867639828480,neutral
1214841409255198720,mixed
1212721018197991425,neutral
1201237002118668288,positive
1215902328823451648,neutral
1212962293908230151,negative
1212458626247462912,neutral
1212425404784500737,neutral
1212924758288764929,mixed
1201151529526448128,neutral
1201119425488916480,neutral
1213854546788782081,negative
1214084874388328450,positive
1216119393320603648,positive
1201421138154393600,neutral
1201173807597309952,positive
1212509894420705282,negative
1212793643372818432,negative
1201248222569738245,neutral
1201579200358027265,neutral
1201239462682005507,negative
1212793180124581888,positive
1214230461255471105,neutral
1212771972746268672,neutral
1213778005698523139,negative
1213997632785244160,positive
1212851630762315776,negative
1214824884100046850,negative
1216033873471188992,neutral
1213025085671563265,neutral
1217467147204661250,positive
1215019779846819846,positive
1214077096655540224,mixed
1212274523032166400,negative
1216464129269149696,positive
1213046698777305089,positive
1212358182506565632,negative
1212203726754201600,neutral
1210152409487552512,neutral
1212763071971762176,neutral
1200980774276804608,negative
1213203859000217602,positive
1213144513222500352,negative
1212293238037602304,positive
1216701588032671744,mixed
1213177775173058562,neutral
1212960909125201923,negative
1201373863453478917,neutral
1214183798688145410,neutral
1213857633796608006,mixed
1212424808673218560,positive
1201160502019317761,neutral
1212347308978950146,neutral
1213212527854792706,neutral
1213055920739102721,neutral
1211212888393867264,negative
1216108008025051142,neutral
1213745012418207746,neutral
1213726997077209088,positive
1212457243129630720,neutral
1214832151801344000,positive
1213988605015863296,neutral
1212715148105977856,positive
1215317797129129984,negative
1214952722522353667,neutral
1212798261523861505,negative
1213876373804244992,neutral
1201215484030529537,neutral
1213114473189429250,negative
1214046640446812161,neutral
1201470445918314496,neutral
1200953178587631616,mixed
1213163592264167429,neutral
1212860060327505920,negative
1214142710120103936,neutral
1214673622016487424,positive
1212715791713554437,negative
1216062208951693312,neutral
1212477086193074177,neutral
1212931258206105600,neutral
1212507685469458446,negative
1201008789446635520,negative
1213885844748165120,neutral
1212289697453658112,neutral
1201510488703688704,neutral
1222932488814833664,negative
1213887371898437638,negative
1214806672373207043,positive
1200955107560579072,positive
1212504199260508160,neutral
1214244914919301120,negative
1212830500055896066,neutral
1214006096555204608,positive
1211072441520254976,negative
1212755922621210626,neutral
1212314478198632448,neutral
1212719004453888000,negative
1212896795707052032,neutral
1201508819685253132,positive
1214744719286308864,positive
1201383849202204672,neutral
1214181033744183296,neutral
1213807592763543553,negative
1213837309356974080,neutral
1200982794224181248,positive
1212932448151121925,neutral
1201264924808187904,mixed
1212331486365573121,neutral
1212217764175384576,positive
1212914173233041420,negative
1213217694343974912,neutral
1212382305987235844,neutral
1201510504776294400,neutral
1212823274293469184,neutral
1213027225005707264,positive
1214172677235265536,negative
1216734893465534465,neutral
1213000747304001536,negative
1212347394945363968,negative
1213004545682542593,neutral
1213976371577458689,neutral
1213054568050900994,negative
1216090713101938690,negative
1201169190339710976,negative
1214990995714199553,mixed
1214973921583357953,positive
1213861185591922700,positive
1201499764937895936,positive
1212810641062449152,negative
1214774025030979584,positive
1200943119413497856,neutral
1200963432343670784,positive
1214074935376850945,mixed
1201243874208841728,negative
1212979522544578561,positive
1201187776944840704,negative
1216064677798711299,neutral
1212296382423404544,negative
1214205325420703744,neutral
1212416917773987841,negative
1212720947658153984,mixed
1213951704909123586,neutral
1212455444746252290,neutral
1213066827045191680,neutral
1216408485774155776,positive
1212431923647307777,negative
1213143543109148672,neutral
1212723232106799104,neutral
1203807806345756672,neutral
1213153307809763328,neutral
1216358903086243840,mixed
1213870635962830848,neutral
1214171625471578112,neutral
1212426273856851969,neutral
1209426628138418176,negative
1201056167746818054,positive
1212176161813487616,positive
1217529147175723008,mixed
1215337725546631168,negative
1212391329654878208,positive
1201071792653307904,neutral
1213173810620456962,neutral
1216396909411217410,mixed
1212392964942643203,negative
1212404985092345858,negative
1213173271388180481,neutral
1212724698334814209,positive
1212262062786859009,positive
1204070812392792064,negative
1201366075172147206,neutral
1212879154053562369,neutral
1213907875174780929,neutral
1201129563394322432,mixed
1213748461830582272,negative
1213086979765653505,neutral
1217532267356131328,mixed
1212735967825711104,neutral
1201509413892308998,negative
1214038578315112451,mixed
1213887073385689089,neutral
1213123308809572352,neutral
1213913155568623616,positive
1214177248246403075,neutral
1213259902170419201,positive
1212449361013202944,neutral
1201465969710944259,neutral
1213033799061135360,negative
1212492318156046338,neutral
1214707709582434304,neutral
1213217958232838145,negative
1201046417109856264,neutral
1212374950557945856,mixed
1212466253438345217,positive
1213989491695898624,neutral
1214162889315147779,neutral
1212705614876545024,positive
1213908150367260673,negative
1216597860231401473,positive
1216808318926303233,neutral
1222927437341831170,neutral
1212295912199987201,positive
1214177431533129729,mixed
1213088749791391744,neutral
1215091858768044034,mixed
1217516211334012929,mixed
1212251717003333633,negative
1213677956272287745,neutral
1212398628037251072,positive
1223011926864728065,positive
1212903002769633281,neutral
1213153946799345664,neutral
1214053852275781633,neutral
1209052665449197568,neutral
1213033209430257665,neutral
1216549230833295360,positive
1200971406319579137,neutral
1212572143290081280,neutral
1200980677258305537,positive
1212442669785460736,positive
1201218506672476162,neutral
1214869394360324096,neutral
1213072360225624066,neutral
1212984735296892929,negative
1212458921404837888,negative
1213028371145334786,neutral
1213181431238840320,neutral
1212421612198354944,positive
1201376379662716930,neutral
1214012379354275840,positive
1212829607810027520,mixed
1213189890017546242,negative
1212959812629204993,mixed
1215492149984120832,negative
1217360878326222848,neutral
1214691404997431296,positive
1217383638238670849,negative
1213100667398545408,neutral
1214117534196281344,negative
1222950359183831042,neutral
1201432202690650113,positive
1213882132608757766,neutral
1201205205372723201,neutral
1212406331799457795,mixed
1212425048646209539,neutral
1214883282455801858,mixed
1201510474875060227,negative
1212724490712604672,neutral
1201104064643313665,neutral
1212822378507427840,negative
1212280042623033345,neutral
1207057514564669441,mixed
1213868039101452298,neutral
1213026792942055424,neutral
1200986126141530113,negative
1214879334000926720,neutral
1212886428906065920,positive
1212432875842351104,neutral
1212795586077958144,neutral
1216614882986151937,positive
1212769759076474880,neutral
1223105749120733190,neutral
1201480884915970048,negative
1213200040073801731,negative
1201422011756613632,neutral
1213029200401223681,neutral
1213181797065998338,neutral
1209396115013025792,neutral
1212593067930329089,positive
1212345244261527554,neutral
1201501045316300802,neutral
1214819839744913413,neutral
1201213028974415872,negative
1212212665688440834,negative
1201297922400423936,positive
1212706146232020992,negative
1213139999132127235,negative
1212744632628592646,positive
1201489045886558211,neutral
1212306819210776576,neutral
1212750061970632705,negative
1214597089415450624,mixed
1208310755306680320,negative
1214170110711255044,neutral
1213184652485308418,positive
1211254940238274562,neutral
1212803328377315334,positive
1201248836758515712,negative
1212250055983407104,neutral
1213230411700228101,neutral
1212190167324405760,positive
1201396266476941312,neutral
1213109395749515265,neutral
1212813256361947136,neutral
1222907335385010176,positive
1214125661998194688,neutral
1214186799314219011,neutral
1217478946327089153,positive
1213069576344416256,neutral
1216317428340228096,mixed
1212574914479370243,neutral
1214882169082044416,neutral
1212209140426321921,mixed
1214242827514724358,negative
1216401387803807749,neutral
1213143321054515203,neutral
1212238787629264897,neutral
1214231156402642946,positive
1212829892309590022,neutral
1213032871184797696,negative
1213989123645726722,neutral
1213914312747737090,neutral
1212890987976019969,negative
1213217105174319104,negative
1213142439210504192,neutral
1200975721604304898,positive
1214677943680667650,mixed
1214007480310730752,neutral
1212954183378382848,neutral
1214004556423548929,neutral
1215015074093506561,positive
1212844223713742848,mixed
1212256626524209152,neutral
1212233727432175616,negative
1212845471632367616,neutral
1212773969201434632,neutral
1212711510784520192,neutral
1201132022820999170,mixed
1214189547875164163,neutral
1213734478230773761,neutral
1212355440367034368,neutral
1212952955273535488,neutral
1216937487987363842,positive
1213052696464416768,neutral
1212231886636044290,neutral
1213774787585200128,positive
1216913315861090304,negative
1213937269318574080,neutral
1200989186351927297,negative
1213006258497871872,mixed
1213051979213225984,neutral
1201122354702753792,neutral
1212339477986840576,negative
1212598540637212672,neutral
1214867800981942273,positive
1212457100233920513,neutral
1214237485682823168,positive
1213003134559248385,mixed
1213953000529678339,neutral
1213162082876755968,negative
1212319938213531648,neutral
1213807002796867584,positive
1214240559537303554,negative
1212065056415989760,negative
1214223286399307779,neutral
1214102488627986434,neutral
1213858631520788486,positive
1216622629462913024,neutral
1212522760116883456,neutral
1201384825078341632,neutral
1212202113452969984,mixed
1222932959768076294,neutral
1213239151270801416,negative
1214026409271652353,negative
1201333218030620672,negative
1213907015522758657,mixed
1214828468736790530,neutral
1212975554573557761,mixed
1213082562320588800,neutral
1212757932682743808,negative
1201162046626246656,negative
1213046320149258240,negative
1212258934423269381,mixed
1212787051751456768,negative
1212821907789275136,positive
1214156573993512962,neutral
1201362789752868864,mixed
1217377877471256576,neutral
1212595991754481664,neutral
1201471092558323717,negative
1213846290074718209,neutral
1215977832440123392,negative
1201081212032442368,negative
1212877246886756354,neutral
1212272477331525632,negative
1213167020449112065,neutral
1201165401654206464,positive
1212277702578716672,negative
1201123422270623744,mixed
1212404297784270849,mixed
1214685846168899584,negative
1201316412972769280,negative
1201140384396525568,neutral
1213772347469189121,neutral
1214142645947289601,mixed
1201016836353073152,neutral
1212426891120037888,neutral
1213991149716852736,neutral
1212443439029202946,negative
1212747432037175297,mixed
1201238305788039172,negative
1212770179966521344,neutral
1212469142563020800,neutral
1212280005591552000,neutral
1214244229364568064,negative
1222953118108876805,positive
1216364257656344577,neutral
1213040508714586114,neutral
1222972269988892674,positive
1213111228345794560,neutral
1212719701396262913,positive
1213182879104163841,negative
1213073526485389318,negative
1213867474950787072,mixed
1217479858189524992,negative
1212767642345517056,negative
1201461067450343425,negative
1213139621825130498,neutral
1212716739185774592,neutral
1213777608917344257,mixed
1213800084175040512,positive
1213111872074989568,neutral
1212358847630921728,neutral
1213832138489049095,negative
1212471113990717441,neutral
1212490318370746368,neutral
1214203546629001216,neutral
1216861730690740224,negative
1212415814101585921,neutral
1213822337738563588,neutral
1216191043047239682,neutral
1212427618580127744,neutral
1215047181335482369,mixed
1213234493563256832,positive
1214734222671405056,neutral
1212708885485772800,neutral
1213749066590572544,neutral
1201410504389988352,positive
1212493420603817985,neutral
1212296802013192193,neutral
1214804813214633984,neutral
1212809560379015168,negative
1213023812431822848,negative
1201499693831741441,negative
1213872319074119680,neutral
1212762501030518784,positive
1217370973831356416,positive
1213817437776490496,negative
1201460799136575489,neutral
1201159963760087040,positive
1213746471838920705,neutral
1212198668679430145,neutral
1215939312723939328,neutral
1213681065212166144,negative
1216748842743410693,neutral
1213132767183220737,neutral
1208218874920849408,mixed
1201207757979996160,neutral
1212222593819955200,positive
1213116406314815488,neutral
1212735123029995520,neutral
1215270690993115136,mixed
1201367680978169856,positive
1214198076354842624,neutral
1217302169378066437,neutral
1211950201415634946,negative
1214245123984416768,negative
1213907035676434432,negative
1214073719162843136,positive
1212971240652189697,positive
1212851376788824064,neutral
1212190176606375936,positive
1212447387588935681,neutral
1212347575124267013,negative
1213137822896599041,negative
1213904618738065410,neutral
1216607053390761984,positive
1214218841586327553,neutral
1201381095771643906,mixed
1214061089324965888,negative
1212876907521466368,positive
1213161771072143361,neutral
1214187914252423168,positive
1216357956654108672,negative
1201459913035309056,positive
1213939421281759232,positive
1213120059050209280,negative
1208136714448846848,neutral
1201215435854766081,neutral
1213123336336740352,neutral
1213029040543678464,neutral
1212170721180426241,negative
1201188340520890374,neutral
1215951651934216193,mixed
1212217277493469186,neutral
1213225254962642944,negative
1200918006089601029,neutral
1212250485744373761,negative
1212226706653765633,neutral
1222996006381531149,neutral
1212801434351222785,neutral
1211673135088635904,negative
1213900135924731906,neutral
1214703286860816384,neutral
1214097958251253760,negative
1212904293121982465,negative
1212436651399680000,neutral
1223089905544441856,neutral
1212530919418019840,neutral
1212181500235599872,mixed
1212250766829899776,negative
1212781347774902272,positive
1201144717846540288,mixed
1201018181042819072,negative
1212983303978070018,negative
1213254230758379523,neutral
1214555791593738240,neutral
1212981213507596289,positive
1214177656889061377,positive
1222965591310577666,mixed
1212397214414385153,positive
1214576573057241088,neutral
1201510482785513472,neutral
1213874073991819265,neutral
1212792640413941761,neutral
1212505764817973248,positive
1212513727184023552,neutral
1213144762011803654,negative
1212822559563100161,neutral
1223010294714290177,negative
1212830509203644416,negative
1201422936114118656,positive
1201178827701006338,neutral
1213119616458866690,positive
1214184373110673409,negative
1212452433290551296,neutral
1213874966367809537,neutral
1213200058608472065,negative
1216614537560035329,positive
1216403904566525953,neutral
1201208582420742148,positive
1212795036548714496,neutral
1201250172077895680,positive
1212397911872561157,neutral
1214682937175740417,mixed
1201370138223792128,positive
1212768541344178177,neutral
1201212279221567488,positive
1213080412567810048,negative
1213184779824164865,negative
1212735257830707204,negative
1216725496970579971,positive
1212820310673776640,neutral
1201177253977174017,positive
1212792090977095681,positive
1213112716174462976,positive
1212782231212756994,positive
1201007988661768192,neutral
1212430015658369024,neutral
1214854279258935301,negative
1212749702770221058,neutral
1215981778604871681,neutral
1213199724167208965,neutral
1217440725786398721,negative
1212247444106481664,neutral
1201252750148849664,neutral
1214790444330168320,neutral
1214180006701813761,neutral
1212466530509709312,neutral
1201419650203959296,negative
1213030862083760128,neutral
1212755582991646720,negative
1214169186152468481,neutral
1212396769566494720,negative
1222892222342778880,positive
1201213158871969792,neutral
1212882811302154240,neutral
1217371499990003712,positive
1212713554526318593,neutral
1201409364403212288,neutral
1213023924252004353,neutral
1212290013855129605,positive
1204829357174382594,positive
1212371155509825536,neutral
1213185161015300101,neutral
1212776072925908997,neutral
1212478678841454593,negative
1213091413094731776,negative
1212301364128292865,neutral
1213963363988000768,neutral
1213167729378762753,neutral
1212431805489569792,neutral
1217372700508815360,neutral
1213041690333847553,positive
1214183387960926208,neutral
1208457098322800640,positive
1222961507354497031,positive
1212302621123514368,neutral
1214218482356817920,neutral
1201463748680200193,negative
1201291464560517121,negative
1213677671449804802,negative
1212809105112469504,negative
1208810736882991104,neutral
1212442614944948224,negative
1214013951765168130,neutral
1213078287028817921,negative
1213004248583159808,neutral
1201444026890764289,positive
1212839285885288448,positive
1201235947075129346,neutral
1217429245288493059,positive
1202855545553731584,positive
1216797285763428352,mixed
1213020147130290183,positive
1212405395886657536,positive
1212479052415549440,neutral
1212994593400217600,negative
1201075115628335104,positive
1201044723777048576,positive
1214128035923927041,neutral
1201094199585755136,mixed
1201446839519719424,neutral
1211711783305719808,neutral
1212479397090885632,neutral
1212386631463981056,neutral
1211350394049376261,neutral
1216400199268143104,negative
1201201544324157441,mixed
1213103092138496000,positive
1213780349861298177,neutral
1215932371972820992,neutral
1212423447185367041,neutral
1213298271038443520,negative
1216070538227060737,positive
1201016498325721088,neutral
1212279037093171200,neutral
1200958818508853248,neutral
1214085383983685633,neutral
1212494056070242304,neutral
1201224195788738560,neutral
1214220925618573314,negative
1201140390528798727,mixed
1201214645828235271,neutral
1212424414551314434,mixed
1200975195709825024,negative
1202933719033622529,positive
1212956124938489856,neutral
1201180669885501440,positive
1214762419509243904,neutral
1201443666159685637,positive
1214166547419320320,neutral
1212176494258270208,negative
1213000666102292480,neutral
1213733351418413056,mixed
1212240540495990786,neutral
1212240540495990786,neutral
1213056239191638018,positive
1201200879245910017,positive
1214072904700354561,positive
1214174250636128256,negative
1201023176672718848,neutral
1212480106859397120,positive
1212792315229691904,neutral
1213136657022619648,neutral
1201371582238732288,neutral
1213673210807554049,mixed
1212239261510098944,neutral
1213308873815277568,neutral
1201171419570286594,neutral
1217308297423880193,positive
1200991593425178625,neutral
1212764804974358528,neutral
1213866248519290880,negative
1212167409693601792,neutral
1213759938113265665,neutral
1213826015585349634,positive
1212389988337360898,neutral
1209417242267521024,mixed
1214768990041640961,neutral
1214152927566319617,mixed
1214166989607976960,neutral
1213676350751428608,neutral
1201016974828064770,mixed
1212793358768365573,neutral
1212743764306997249,neutral
1216755985899032576,neutral
1213126711346376705,negative
1212258497867517958,neutral
1213045012969218050,neutral
1214183351952822273,neutral
1216381437290668033,neutral
1212775795673964550,positive
1201354241660669952,positive
1212728224087781377,neutral
1210912598633398272,negative
1213787589108326401,neutral
1212844750019203072,neutral
1213088152757424128,neutral
1213288444492943360,neutral
1213677822075637765,neutral
1214058050132336646,mixed
1223010013205188618,mixed
1213876193541468164,negative
1214984530211282944,mixed
1213048995033075712,neutral
1213225837652111360,negative
1216319930343337984,neutral
1213781340908326912,mixed
1212254691939082240,negative
1217444407630356481,negative
1201040382055919617,positive
1216102287506051074,mixed
1214151376474902528,positive
1213028243533639680,neutral
1212489892065886210,neutral
1212505244334219264,neutral
1201448704655400960,positive
1214179880537133056,neutral
1213970253740417029,neutral
1216509879453569024,neutral
1212955130938773504,negative
1201247994739343363,negative
1214854311706017792,positive
1215872885014913025,negative
1212224945662676993,positive
1202115443663790080,negative
1213106523993518080,neutral
1212975533312622593,negative
1213051115190849536,neutral
1214204413348319232,negative
1213003073586642945,positive
1207050746107174912,neutral
1201479105000198145,positive
1212357972820680704,neutral
1213009736985169920,neutral
1216668344981643264,positive
1201183945829814273,negative
1215931757373140992,negative
1216274606530666496,mixed
1201351553233358849,negative
1213848374425870341,neutral
1213045275922534402,neutral
1212082868379410433,neutral
1214110467628699648,neutral
1212590843728683008,neutral
1212975271944445953,positive
1212934143853703168,neutral
1222684917345202176,negative
1215845102846926849,neutral
1212848298668761093,neutral
1212461418194317312,neutral
1212160266143752192,positive
1212922975542030337,positive
1201377401395187713,neutral
1213041799763243009,neutral
1214039888150089728,positive
1213101169876389888,neutral
1212533950490533891,neutral
1215014807344177153,negative
1214163763340943360,neutral
1212246846967631873,negative
1213053611204390912,neutral
1201491213523832835,neutral
1201514453415665664,negative
1210902574704078848,positive
1214196862472859648,neutral
1213177038229692417,neutral
1212772209686720515,mixed
1213105824706506755,neutral
1206005365696909313,positive
1212334282284421120,negative
1201400960771338241,neutral
1212770583227850752,negative
1213017295976570880,negative
1213248416966488067,neutral
1212150692720398338,neutral
1213118658383355905,positive
1213113411728482304,negative
1200944820484595712,neutral
1213071791163396096,positive
1212436991628992517,neutral
1223099054655037440,positive
1212988135950471168,neutral
1212713724089438208,neutral
1212599196328570880,neutral
1213098371751251968,neutral
1213766233868439554,mixed
1201149133903581184,neutral
1216074965847592960,negative
1201301894146199552,negative
1214829355060346880,positive
1213099758149091328,neutral
1214153553293520897,positive
1214194464308121604,positive
1216627446079946752,negative
1214741240060764161,positive
1213128032879202305,neutral
1213101488756666370,positive
1211307025780674567,negative
1213015316898430976,neutral
1200919874995929094,neutral
1213680119203672071,neutral
1213930619513778181,negative
1222919941726318593,neutral
1212268651975467009,neutral
1216534911852646400,positive
1212338962972528640,negative
1212718983536947201,neutral
1214207749011263490,neutral
1204826844245188608,positive
1214187715488604160,neutral
1212458476355686400,neutral
1213010759095111680,neutral
1216137117543419905,mixed
1213924039942721538,negative
1212500037583986689,neutral
1213197698758656000,mixed
1212441384709447680,neutral
1213057196147298304,positive
1213185047920021504,negative
1214230834875686917,neutral
1214821049663213570,neutral
1204148699309498370,negative
1201251698850828289,negative
1216884158762553344,negative
1216356199278546944,mixed
1214717073781379072,mixed
1201500451214123013,positive
1217495524191936512,negative
1212792843946909696,neutral
1216686103203405824,positive
1214757448386519040,negative
1216736166508023808,positive
1213953791537668103,neutral
1213041213877760001,neutral
1213856067576315909,positive
1212776625529610241,neutral
1212161745772523521,positive
1212194066861047814,negative
1213175068207013889,neutral
1213291044714024962,neutral
1212250843149406208,neutral
1214964259047854080,neutral
1201048793128550400,neutral
1213249679640715265,mixed
1214678726136487937,negative
1213300452219117568,neutral
1213304642257317888,positive
1201328521714515968,neutral
1222892591982817280,positive
1201350063437631488,mixed
1212402674944970753,neutral
1201317255973425153,neutral
1216796733134557185,mixed
1212776760850419713,neutral
1212363898650857475,neutral
1203864342959214592,negative
1213093116279971840,negative
1214187558571249664,mixed
1212896997608476673,mixed
1213840470842970113,neutral
1213100323730010117,mixed
1216646249740480512,positive
1212495714539974657,neutral
1201421106256711680,positive
1213063953863127040,neutral
1212815257460232193,negative
1214994091257274368,neutral
1212372493647974400,neutral
1214212992461688832,mixed
1212273509851897856,neutral
1212764312625975303,neutral
1212383123905957888,neutral
1213860113460711424,neutral
1212400285114650624,neutral
1203055150090330112,neutral
1214706933162299392,mixed
1212384897597349889,neutral
1213292212500549632,positive
1214114835824291840,neutral
1215946179420123137,neutral
1212854261018759168,neutral
1214801160869203968,positive
1201366516735893505,positive
1201340186023677953,neutral
1222908859913818112,neutral
1216342846577487874,negative
1215987255384428544,negative
1214173809743474689,negative
1212589148562956289,neutral
1212235234143592448,positive
1213165735792578561,negative
1201452483417165824,negative
1201451167710109696,positive
1214243298992369665,neutral
1201033804909105152,positive
1212478826199932929,negative
1212312754108928003,positive
1215337176025780224,neutral
1213182802163834881,neutral
1201469537591472128,positive
1213934057219862529,positive
1201442971503210496,neutral
